x,y,vx,vy,paddle.y
240,415,-5,5,275
245,410,-5,5,275
250,405,-5,5,275
255,400,-5,5,275
260,395,-5,5,275
265,390,-5,5,275
270,385,-5,5,275
275,380,-5,5,275
280,375,-5,5,275
285,370,-5,5,275
290,365,-5,5,275
295,360,-5,5,275
300,355,-5,5,275
305,350,-5,5,275
310,345,-5,5,275
315,340,-5,5,275
320,335,-5,5,275
325,330,-5,5,275
330,325,-5,5,275
335,320,-5,5,275
340,315,-5,5,275
345,310,-5,5,275
350,305,-5,5,275
355,300,-5,5,275
360,295,-5,5,275
365,290,-5,5,275
370,285,-5,5,275
375,280,-5,5,275
380,275,-5,5,275
385,270,-5,5,275
390,265,-5,5,275
395,260,-5,5,275
400,255,-5,5,275
405,250,-5,5,275
410,245,-5,5,275
415,240,-5,5,275
420,235,-5,5,275
425,230,-5,5,275
430,225,-5,5,275
435,220,-5,5,275
440,215,-5,5,275
445,210,-5,5,275
450,205,-5,5,275
455,200,-5,5,275
460,195,-5,5,275
465,190,-5,5,275
470,185,-5,5,275
475,180,-5,5,275
480,175,-5,5,275
485,170,-5,5,275
490,165,-5,5,275
495,160,-5,5,275
500,155,-5,5,275
505,150,-5,5,275
510,145,-5,5,275
515,140,-5,5,275
520,135,-5,5,275
525,130,-5,5,275
530,125,-5,5,275
535,120,-5,5,275
540,115,-5,5,275
545,110,-5,5,275
550,105,-5,5,275
555,100,-5,5,275
560,95,-5,5,275
565,90,-5,5,275
570,85,-5,5,275
575,80,-5,5,275
580,75,-5,5,275
585,70,-5,5,275
590,65,-5,5,275
595,60,-5,5,275
600,55,-5,5,275
605,50,-5,5,275
610,45,-5,5,275
615,40,-5,5,275
620,35,-5,5,275
625,40,-5,-5,275
630,45,-5,-5,275
635,50,-5,-5,275
640,55,-5,-5,275
645,60,-5,-5,275
650,65,-5,-5,275
655,70,-5,-5,275
660,75,-5,-5,275
665,80,-5,-5,275
670,85,-5,-5,275
675,90,-5,-5,275
680,95,-5,-5,275
685,100,-5,-5,275
690,105,-5,-5,275
695,110,-5,-5,275
700,115,-5,-5,275
705,120,-5,-5,275
710,125,-5,-5,275
715,130,-5,-5,275
720,135,-5,-5,275
725,140,-5,-5,275
730,145,-5,-5,275
735,150,-5,-5,275
740,155,-5,-5,275
745,160,-5,-5,275
750,165,-5,-5,275
755,170,-5,-5,275
760,175,-5,-5,275
765,180,-5,-5,275
770,185,-5,-5,275
775,190,-5,-5,275
780,195,-5,-5,275
785,200,-5,-5,275
790,205,-5,-5,275
795,210,-5,-5,275
800,215,-5,-5,275
805,220,-5,-5,275
810,225,-5,-5,275
815,230,-5,-5,275
820,235,-5,-5,275
825,240,-5,-5,275
830,245,-5,-5,275
835,250,-5,-5,275
840,255,-5,-5,275
845,260,-5,-5,275
850,265,-5,-5,275
855,270,-5,-5,275
860,275,-5,-5,275
865,280,-5,-5,275
870,285,-5,-5,275
875,290,-5,-5,275
880,295,-5,-5,275
885,300,-5,-5,275
890,305,-5,-5,275
895,310,-5,-5,275
900,315,-5,-5,275
905,320,-5,-5,275
910,325,-5,-5,275
915,330,-5,-5,275
920,335,-5,-5,275
925,340,-5,-5,275
930,345,-5,-5,275
935,350,-5,-5,275
940,355,-5,-5,275
945,360,-5,-5,275
950,365,-5,-5,275
955,370,-5,-5,275
960,375,-5,-5,275
965,380,-5,-5,275
970,385,-5,-5,275
975,390,-5,-5,275
980,395,-5,-5,275
985,400,-5,-5,275
960,245,5,5,200
955,240,5,5,200
950,235,5,5,200
945,230,5,5,200
940,225,5,5,200
935,220,5,5,200
930,215,5,5,200
925,210,5,5,200
920,205,5,5,200
915,200,5,5,200
910,195,5,5,200
905,190,5,5,200
900,185,5,5,200
895,180,5,5,200
890,175,5,5,200
885,170,5,5,200
880,165,5,5,200
875,160,5,5,200
870,155,5,5,200
865,150,5,5,200
860,145,5,5,200
855,140,5,5,200
850,135,5,5,200
845,130,5,5,200
840,125,5,5,200
835,120,5,5,200
830,115,5,5,200
825,110,5,5,200
820,105,5,5,200
815,100,5,5,200
810,95,5,5,200
805,90,5,5,200
800,85,5,5,200
795,80,5,5,200
790,75,5,5,200
785,70,5,5,200
780,65,5,5,200
775,60,5,5,200
770,55,5,5,200
765,50,5,5,200
760,45,5,5,200
755,40,5,5,200
750,35,5,5,200
745,40,5,-5,200
740,45,5,-5,200
735,50,5,-5,200
730,55,5,-5,200
725,60,5,-5,195
720,65,5,-5,190
715,70,5,-5,185
710,75,5,-5,180
705,80,5,-5,175
700,85,5,-5,170
695,90,5,-5,165
690,95,5,-5,160
685,100,5,-5,155
680,105,5,-5,150
675,110,5,-5,150
670,115,5,-5,150
665,120,5,-5,150
660,125,5,-5,150
655,130,5,-5,150
650,135,5,-5,150
645,140,5,-5,150
640,145,5,-5,150
635,150,5,-5,150
630,155,5,-5,150
625,160,5,-5,150
620,165,5,-5,150
615,170,5,-5,150
610,175,5,-5,150
605,180,5,-5,150
600,185,5,-5,150
595,190,5,-5,150
590,195,5,-5,150
585,200,5,-5,150
580,205,5,-5,150
575,210,5,-5,150
570,215,5,-5,150
565,220,5,-5,150
560,225,5,-5,150
555,230,5,-5,150
550,235,5,-5,150
545,240,5,-5,150
540,245,5,-5,150
535,250,5,-5,150
530,255,5,-5,150
525,260,5,-5,150
520,265,5,-5,150
515,270,5,-5,150
510,275,5,-5,150
505,280,5,-5,150
500,285,5,-5,150
495,290,5,-5,150
490,295,5,-5,150
485,300,5,-5,150
480,305,5,-5,150
475,310,5,-5,150
470,315,5,-5,150
465,320,5,-5,150
460,325,5,-5,150
455,330,5,-5,150
450,335,5,-5,150
445,340,5,-5,150
440,345,5,-5,150
435,350,5,-5,150
430,355,5,-5,150
425,360,5,-5,150
420,365,5,-5,150
415,370,5,-5,150
410,375,5,-5,150
405,380,5,-5,150
400,385,5,-5,150
395,390,5,-5,150
390,395,5,-5,150
385,400,5,-5,150
380,405,5,-5,150
375,410,5,-5,150
370,415,5,-5,150
365,420,5,-5,150
360,425,5,-5,150
355,430,5,-5,150
350,435,5,-5,150
345,440,5,-5,150
340,445,5,-5,150
335,450,5,-5,150
330,455,5,-5,150
325,460,5,-5,150
320,465,5,-5,150
315,460,5,5,150
310,455,5,5,150
305,450,5,5,150
300,445,5,5,150
295,440,5,5,150
290,435,5,5,150
285,430,5,5,150
280,425,5,5,150
275,420,5,5,150
270,415,5,5,150
265,410,5,5,150
260,405,5,5,150
255,400,5,5,150
250,395,5,5,150
245,390,5,5,150
240,385,5,5,150
235,380,5,5,150
230,375,5,5,150
225,370,5,5,150
220,365,5,5,150
215,360,5,5,150
210,355,5,5,150
205,350,5,5,150
200,345,5,5,150
195,340,5,5,145
190,335,5,5,140
185,330,5,5,135
180,325,5,5,130
175,320,5,5,125
170,315,5,5,120
165,310,5,5,115
160,305,5,5,110
155,300,5,5,105
150,295,5,5,100
145,290,5,5,100
140,285,5,5,100
135,280,5,5,100
130,275,5,5,100
125,270,5,5,100
120,265,5,5,100
115,260,5,5,100
110,255,5,5,100
105,250,5,5,100
100,245,5,5,100
95,240,5,5,100
90,235,5,5,100
85,230,5,5,100
80,225,5,5,100
75,220,5,5,100
70,215,5,5,100
65,210,5,5,100
60,205,5,5,100
55,200,5,5,100
50,195,5,5,100
45,190,5,5,100
40,185,5,5,100
40,175,-5,5,100
45,170,-5,5,100
50,165,-5,5,100
55,160,-5,5,100
60,155,-5,5,100
65,150,-5,5,100
70,145,-5,5,100
75,140,-5,5,100
80,135,-5,5,100
85,130,-5,5,100
90,125,-5,5,100
95,120,-5,5,100
100,115,-5,5,100
105,110,-5,5,100
110,105,-5,5,100
115,100,-5,5,100
120,95,-5,5,100
125,90,-5,5,100
130,85,-5,5,100
135,80,-5,5,100
140,75,-5,5,100
145,70,-5,5,100
150,65,-5,5,100
155,60,-5,5,100
160,55,-5,5,100
165,50,-5,5,100
170,45,-5,5,100
175,40,-5,5,100
180,35,-5,5,100
185,40,-5,-5,100
190,45,-5,-5,100
195,50,-5,-5,100
200,55,-5,-5,100
205,60,-5,-5,100
210,65,-5,-5,100
215,70,-5,-5,100
220,75,-5,-5,100
225,80,-5,-5,100
230,85,-5,-5,100
235,90,-5,-5,100
240,95,-5,-5,100
245,100,-5,-5,100
250,105,-5,-5,100
255,110,-5,-5,100
260,115,-5,-5,100
265,120,-5,-5,100
270,125,-5,-5,100
275,130,-5,-5,100
280,135,-5,-5,100
285,140,-5,-5,100
290,145,-5,-5,100
295,150,-5,-5,100
300,155,-5,-5,100
305,160,-5,-5,100
310,165,-5,-5,100
315,170,-5,-5,100
320,175,-5,-5,100
325,180,-5,-5,100
330,185,-5,-5,100
335,190,-5,-5,100
340,195,-5,-5,100
345,200,-5,-5,100
350,205,-5,-5,100
355,210,-5,-5,100
360,215,-5,-5,100
365,220,-5,-5,100
370,225,-5,-5,100
375,230,-5,-5,100
380,235,-5,-5,100
385,240,-5,-5,100
390,245,-5,-5,100
395,250,-5,-5,100
400,255,-5,-5,100
405,260,-5,-5,100
410,265,-5,-5,100
415,270,-5,-5,100
420,275,-5,-5,100
425,280,-5,-5,100
430,285,-5,-5,100
435,290,-5,-5,100
440,295,-5,-5,100
445,300,-5,-5,100
450,305,-5,-5,100
455,310,-5,-5,100
460,315,-5,-5,100
465,320,-5,-5,100
470,325,-5,-5,100
475,330,-5,-5,100
480,335,-5,-5,100
485,340,-5,-5,100
490,345,-5,-5,100
495,350,-5,-5,100
500,355,-5,-5,100
505,360,-5,-5,100
510,365,-5,-5,100
515,370,-5,-5,100
520,375,-5,-5,100
525,380,-5,-5,100
530,385,-5,-5,100
535,390,-5,-5,100
540,395,-5,-5,100
545,400,-5,-5,100
550,405,-5,-5,100
555,410,-5,-5,100
560,415,-5,-5,100
565,420,-5,-5,100
570,425,-5,-5,100
575,430,-5,-5,100
580,435,-5,-5,100
585,440,-5,-5,100
590,445,-5,-5,100
595,450,-5,-5,100
600,455,-5,-5,100
605,460,-5,-5,100
610,465,-5,-5,100
615,460,-5,5,100
620,455,-5,5,100
625,450,-5,5,100
630,445,-5,5,100
635,440,-5,5,100
640,435,-5,5,100
645,430,-5,5,100
650,425,-5,5,100
655,420,-5,5,100
660,415,-5,5,100
665,410,-5,5,100
670,405,-5,5,100
675,400,-5,5,100
680,395,-5,5,100
685,390,-5,5,100
690,385,-5,5,100
695,380,-5,5,100
700,375,-5,5,100
705,370,-5,5,100
710,365,-5,5,100
715,360,-5,5,100
720,355,-5,5,100
725,350,-5,5,100
730,345,-5,5,100
735,340,-5,5,100
740,335,-5,5,100
745,330,-5,5,100
750,325,-5,5,100
755,320,-5,5,100
760,315,-5,5,100
765,310,-5,5,100
770,305,-5,5,100
775,300,-5,5,100
780,295,-5,5,100
785,290,-5,5,100
790,285,-5,5,100
795,280,-5,5,100
800,275,-5,5,100
805,270,-5,5,100
810,265,-5,5,100
815,260,-5,5,100
820,255,-5,5,100
825,250,-5,5,100
830,245,-5,5,100
835,240,-5,5,100
840,235,-5,5,100
845,230,-5,5,100
850,225,-5,5,100
855,220,-5,5,100
860,215,-5,5,100
865,210,-5,5,100
870,205,-5,5,100
875,200,-5,5,100
880,195,-5,5,100
885,190,-5,5,100
890,185,-5,5,100
895,180,-5,5,100
900,175,-5,5,100
905,170,-5,5,100
910,165,-5,5,100
915,160,-5,5,100
920,155,-5,5,100
925,150,-5,5,100
930,145,-5,5,100
935,140,-5,5,100
940,135,-5,5,100
945,130,-5,5,100
950,125,-5,5,100
955,120,-5,5,100
960,115,-5,5,100
960,105,5,5,100
955,100,5,5,100
950,95,5,5,100
945,90,5,5,100
940,85,5,5,100
935,80,5,5,100
930,75,5,5,100
925,70,5,5,100
920,65,5,5,100
915,60,5,5,100
910,55,5,5,100
905,50,5,5,100
900,45,5,5,100
895,40,5,5,100
890,35,5,5,100
885,40,5,-5,100
880,45,5,-5,100
875,50,5,-5,100
870,55,5,-5,100
865,60,5,-5,100
860,65,5,-5,100
855,70,5,-5,100
850,75,5,-5,100
845,80,5,-5,100
840,85,5,-5,100
835,90,5,-5,100
830,95,5,-5,100
825,100,5,-5,100
820,105,5,-5,100
815,110,5,-5,100
810,115,5,-5,100
805,120,5,-5,100
800,125,5,-5,100
795,130,5,-5,100
790,135,5,-5,100
785,140,5,-5,100
780,145,5,-5,100
775,150,5,-5,100
770,155,5,-5,100
765,160,5,-5,100
760,165,5,-5,100
755,170,5,-5,100
750,175,5,-5,100
745,180,5,-5,100
740,185,5,-5,100
735,190,5,-5,100
730,195,5,-5,100
725,200,5,-5,100
720,205,5,-5,100
715,210,5,-5,100
710,215,5,-5,100
705,220,5,-5,100
700,225,5,-5,100
695,230,5,-5,100
690,235,5,-5,100
685,240,5,-5,100
680,245,5,-5,100
675,250,5,-5,100
670,255,5,-5,100
665,260,5,-5,100
660,265,5,-5,100
655,270,5,-5,100
650,275,5,-5,100
645,280,5,-5,100
640,285,5,-5,100
635,290,5,-5,100
630,295,5,-5,100
625,300,5,-5,100
620,305,5,-5,100
615,310,5,-5,100
610,315,5,-5,100
605,320,5,-5,100
600,325,5,-5,100
595,330,5,-5,100
590,335,5,-5,100
585,340,5,-5,100
580,345,5,-5,100
575,350,5,-5,100
570,355,5,-5,100
565,360,5,-5,100
560,365,5,-5,100
555,370,5,-5,100
550,375,5,-5,100
545,380,5,-5,100
540,385,5,-5,100
535,390,5,-5,100
530,395,5,-5,100
525,400,5,-5,100
520,405,5,-5,100
515,410,5,-5,100
510,415,5,-5,100
505,420,5,-5,100
500,425,5,-5,100
495,430,5,-5,100
490,435,5,-5,100
485,440,5,-5,100
480,445,5,-5,100
475,450,5,-5,100
470,455,5,-5,100
465,460,5,-5,100
460,465,5,-5,100
455,460,5,5,100
450,455,5,5,100
445,450,5,5,100
440,445,5,5,100
435,440,5,5,100
430,435,5,5,100
425,430,5,5,100
420,425,5,5,100
415,420,5,5,100
410,415,5,5,100
405,410,5,5,100
400,405,5,5,100
395,400,5,5,100
390,395,5,5,100
385,390,5,5,95
380,385,5,5,90
375,380,5,5,85
370,375,5,5,80
365,370,5,5,75
360,365,5,5,70
355,360,5,5,65
350,355,5,5,60
345,350,5,5,55
340,345,5,5,55
335,340,5,5,55
330,335,5,5,55
325,330,5,5,55
320,325,5,5,55
315,320,5,5,55
310,315,5,5,55
305,310,5,5,55
300,305,5,5,55
295,300,5,5,55
290,295,5,5,55
285,290,5,5,55
280,285,5,5,55
275,280,5,5,55
270,275,5,5,55
265,270,5,5,55
260,265,5,5,55
255,260,5,5,55
250,255,5,5,55
245,250,5,5,55
240,245,5,5,55
235,240,5,5,50
230,235,5,5,45
225,230,5,5,40
220,225,5,5,35
215,220,5,5,30
210,215,5,5,25
205,210,5,5,20
200,205,5,5,20
195,200,5,5,20
190,195,5,5,20
185,190,5,5,20
180,185,5,5,20
175,180,5,5,20
170,175,5,5,20
165,170,5,5,20
160,165,5,5,20
155,160,5,5,20
150,155,5,5,20
145,150,5,5,20
140,145,5,5,20
135,140,5,5,20
130,135,5,5,20
125,130,5,5,20
120,125,5,5,20
115,120,5,5,20
110,115,5,5,20
105,110,5,5,20
100,105,5,5,20
95,100,5,5,20
90,95,5,5,20
85,90,5,5,20
80,85,5,5,20
75,80,5,5,20
70,75,5,5,20
65,70,5,5,20
60,65,5,5,20
55,60,5,5,20
50,55,5,5,20
45,50,5,5,20
40,45,5,5,20
40,35,-5,5,20
45,40,-5,-5,20
50,45,-5,-5,20
55,50,-5,-5,20
60,55,-5,-5,20
65,60,-5,-5,20
70,65,-5,-5,20
75,70,-5,-5,20
80,75,-5,-5,20
85,80,-5,-5,20
90,85,-5,-5,20
95,90,-5,-5,20
100,95,-5,-5,20
105,100,-5,-5,20
110,105,-5,-5,20
115,110,-5,-5,20
120,115,-5,-5,20
125,120,-5,-5,20
130,125,-5,-5,20
135,130,-5,-5,20
140,135,-5,-5,20
145,140,-5,-5,20
150,145,-5,-5,20
155,150,-5,-5,20
160,155,-5,-5,20
165,160,-5,-5,20
170,165,-5,-5,20
175,170,-5,-5,20
180,175,-5,-5,20
185,180,-5,-5,20
190,185,-5,-5,20
195,190,-5,-5,20
200,195,-5,-5,20
205,200,-5,-5,20
210,205,-5,-5,20
215,210,-5,-5,20
220,215,-5,-5,20
225,220,-5,-5,20
230,225,-5,-5,20
235,230,-5,-5,20
240,235,-5,-5,20
245,240,-5,-5,20
250,245,-5,-5,20
255,250,-5,-5,20
260,255,-5,-5,20
265,260,-5,-5,20
270,265,-5,-5,20
275,270,-5,-5,20
280,275,-5,-5,20
285,280,-5,-5,20
290,285,-5,-5,20
295,290,-5,-5,20
300,295,-5,-5,20
305,300,-5,-5,20
310,305,-5,-5,20
315,310,-5,-5,20
320,315,-5,-5,20
325,320,-5,-5,20
330,325,-5,-5,20
335,330,-5,-5,20
340,335,-5,-5,20
345,340,-5,-5,20
350,345,-5,-5,20
355,350,-5,-5,20
360,355,-5,-5,20
365,360,-5,-5,20
370,365,-5,-5,20
375,370,-5,-5,20
380,375,-5,-5,20
385,380,-5,-5,20
390,385,-5,-5,20
395,390,-5,-5,20
400,395,-5,-5,20
405,400,-5,-5,20
410,405,-5,-5,20
415,410,-5,-5,20
420,415,-5,-5,20
425,420,-5,-5,20
430,425,-5,-5,20
435,430,-5,-5,20
440,435,-5,-5,20
445,440,-5,-5,20
450,445,-5,-5,20
455,450,-5,-5,20
460,455,-5,-5,20
465,460,-5,-5,20
470,465,-5,-5,20
475,460,-5,5,20
480,455,-5,5,20
485,450,-5,5,20
490,445,-5,5,20
495,440,-5,5,20
500,435,-5,5,20
505,430,-5,5,20
510,425,-5,5,20
515,420,-5,5,20
520,415,-5,5,20
525,410,-5,5,20
530,405,-5,5,20
535,400,-5,5,20
540,395,-5,5,20
545,390,-5,5,20
550,385,-5,5,20
555,380,-5,5,20
560,375,-5,5,20
565,370,-5,5,20
570,365,-5,5,20
575,360,-5,5,20
580,355,-5,5,20
585,350,-5,5,20
590,345,-5,5,20
595,340,-5,5,20
600,335,-5,5,20
605,330,-5,5,20
610,325,-5,5,20
615,320,-5,5,20
620,315,-5,5,20
625,310,-5,5,20
630,305,-5,5,20
635,300,-5,5,20
640,295,-5,5,20
645,290,-5,5,20
650,285,-5,5,20
655,280,-5,5,20
660,275,-5,5,20
665,270,-5,5,20
670,265,-5,5,20
675,260,-5,5,20
680,255,-5,5,20
685,250,-5,5,20
690,245,-5,5,20
695,240,-5,5,20
700,235,-5,5,20
705,230,-5,5,20
710,225,-5,5,20
715,220,-5,5,20
720,215,-5,5,20
725,210,-5,5,20
730,205,-5,5,20
735,200,-5,5,20
740,195,-5,5,20
745,190,-5,5,20
750,185,-5,5,20
755,180,-5,5,20
760,175,-5,5,20
765,170,-5,5,20
770,165,-5,5,20
775,160,-5,5,20
780,155,-5,5,20
785,150,-5,5,20
790,145,-5,5,20
795,140,-5,5,20
800,135,-5,5,20
805,130,-5,5,20
810,125,-5,5,20
815,120,-5,5,20
820,115,-5,5,20
825,110,-5,5,20
830,105,-5,5,20
835,100,-5,5,20
840,95,-5,5,20
845,90,-5,5,20
850,85,-5,5,20
855,80,-5,5,20
860,75,-5,5,20
865,70,-5,5,20
870,65,-5,5,20
875,60,-5,5,20
880,55,-5,5,20
885,50,-5,5,20
890,45,-5,5,20
895,40,-5,5,20
900,35,-5,5,20
905,40,-5,-5,20
910,45,-5,-5,20
915,50,-5,-5,20
920,55,-5,-5,20
925,60,-5,-5,20
930,65,-5,-5,20
935,70,-5,-5,20
940,75,-5,-5,20
945,80,-5,-5,20
950,85,-5,-5,20
955,90,-5,-5,20
960,95,-5,-5,20
965,100,-5,-5,20
970,105,-5,-5,20
975,110,-5,-5,20
980,115,-5,-5,20
985,120,-5,-5,20
960,245,5,5,200
955,240,5,5,200
950,235,5,5,200
945,230,5,5,200
940,225,5,5,200
935,220,5,5,200
930,215,5,5,200
925,210,5,5,200
920,205,5,5,200
915,200,5,5,200
910,195,5,5,200
905,190,5,5,200
900,185,5,5,200
895,180,5,5,200
890,175,5,5,200
885,170,5,5,200
880,165,5,5,200
875,160,5,5,200
870,155,5,5,200
865,150,5,5,200
860,145,5,5,200
855,140,5,5,200
850,135,5,5,200
845,130,5,5,200
840,125,5,5,200
835,120,5,5,200
830,115,5,5,200
825,110,5,5,200
820,105,5,5,200
815,100,5,5,200
810,95,5,5,200
805,90,5,5,200
800,85,5,5,200
795,80,5,5,200
790,75,5,5,200
785,70,5,5,200
780,65,5,5,200
775,60,5,5,200
770,55,5,5,200
765,50,5,5,200
760,45,5,5,200
755,40,5,5,200
750,35,5,5,200
745,40,5,-5,200
740,45,5,-5,200
735,50,5,-5,200
730,55,5,-5,200
725,60,5,-5,200
720,65,5,-5,200
715,70,5,-5,200
710,75,5,-5,200
705,80,5,-5,200
700,85,5,-5,200
695,90,5,-5,195
690,95,5,-5,190
685,100,5,-5,185
680,105,5,-5,180
675,110,5,-5,175
670,115,5,-5,170
665,120,5,-5,165
660,125,5,-5,160
655,130,5,-5,155
650,135,5,-5,150
645,140,5,-5,145
640,145,5,-5,145
635,150,5,-5,145
630,155,5,-5,145
625,160,5,-5,145
620,165,5,-5,145
615,170,5,-5,145
610,175,5,-5,145
605,180,5,-5,145
600,185,5,-5,145
595,190,5,-5,145
590,195,5,-5,145
585,200,5,-5,145
580,205,5,-5,145
575,210,5,-5,145
570,215,5,-5,145
565,220,5,-5,145
560,225,5,-5,145
555,230,5,-5,145
550,235,5,-5,145
545,240,5,-5,145
540,245,5,-5,145
535,250,5,-5,145
530,255,5,-5,145
525,260,5,-5,145
520,265,5,-5,145
515,270,5,-5,145
510,275,5,-5,145
505,280,5,-5,145
500,285,5,-5,145
495,290,5,-5,145
490,295,5,-5,145
485,300,5,-5,145
480,305,5,-5,145
475,310,5,-5,145
470,315,5,-5,145
465,320,5,-5,145
460,325,5,-5,145
455,330,5,-5,145
450,335,5,-5,145
445,340,5,-5,145
440,345,5,-5,145
435,350,5,-5,145
430,355,5,-5,145
425,360,5,-5,145
420,365,5,-5,145
415,370,5,-5,145
410,375,5,-5,145
405,380,5,-5,145
400,385,5,-5,145
395,390,5,-5,145
390,395,5,-5,145
385,400,5,-5,145
380,405,5,-5,145
375,410,5,-5,145
370,415,5,-5,145
365,420,5,-5,145
360,425,5,-5,145
355,430,5,-5,145
350,435,5,-5,145
345,440,5,-5,145
340,445,5,-5,145
335,450,5,-5,145
330,455,5,-5,145
325,460,5,-5,145
320,465,5,-5,145
315,460,5,5,145
310,455,5,5,145
305,450,5,5,145
300,445,5,5,145
295,440,5,5,145
290,435,5,5,145
285,430,5,5,145
280,425,5,5,145
275,420,5,5,145
270,415,5,5,145
265,410,5,5,145
260,405,5,5,145
255,400,5,5,145
250,395,5,5,145
245,390,5,5,145
240,385,5,5,140
235,380,5,5,135
230,375,5,5,130
225,370,5,5,125
220,365,5,5,120
215,360,5,5,115
210,355,5,5,110
205,350,5,5,105
200,345,5,5,100
195,340,5,5,95
190,335,5,5,90
185,330,5,5,90
180,325,5,5,90
175,320,5,5,90
170,315,5,5,90
165,310,5,5,90
160,305,5,5,90
155,300,5,5,90
150,295,5,5,90
145,290,5,5,90
140,285,5,5,90
135,280,5,5,90
130,275,5,5,90
125,270,5,5,90
120,265,5,5,90
115,260,5,5,90
110,255,5,5,90
105,250,5,5,90
100,245,5,5,90
95,240,5,5,90
90,235,5,5,90
85,230,5,5,90
80,225,5,5,90
75,220,5,5,90
70,215,5,5,90
65,210,5,5,90
60,205,5,5,90
55,200,5,5,90
50,195,5,5,90
45,190,5,5,90
40,185,5,5,90
40,175,-5,5,90
45,170,-5,5,90
50,165,-5,5,90
55,160,-5,5,90
60,155,-5,5,90
65,150,-5,5,90
70,145,-5,5,90
75,140,-5,5,90
80,135,-5,5,90
85,130,-5,5,90
90,125,-5,5,90
95,120,-5,5,90
100,115,-5,5,90
105,110,-5,5,90
110,105,-5,5,90
115,100,-5,5,90
120,95,-5,5,90
125,90,-5,5,90
130,85,-5,5,90
135,80,-5,5,90
140,75,-5,5,90
145,70,-5,5,90
150,65,-5,5,90
155,60,-5,5,90
160,55,-5,5,90
165,50,-5,5,90
170,45,-5,5,90
175,40,-5,5,90
180,35,-5,5,90
185,40,-5,-5,90
190,45,-5,-5,90
195,50,-5,-5,90
200,55,-5,-5,90
205,60,-5,-5,90
210,65,-5,-5,90
215,70,-5,-5,90
220,75,-5,-5,90
225,80,-5,-5,90
230,85,-5,-5,90
235,90,-5,-5,90
240,95,-5,-5,90
245,100,-5,-5,90
250,105,-5,-5,90
255,110,-5,-5,90
260,115,-5,-5,90
265,120,-5,-5,90
270,125,-5,-5,90
275,130,-5,-5,90
280,135,-5,-5,90
285,140,-5,-5,90
290,145,-5,-5,90
295,150,-5,-5,90
300,155,-5,-5,90
305,160,-5,-5,90
310,165,-5,-5,90
315,170,-5,-5,90
320,175,-5,-5,90
325,180,-5,-5,90
330,185,-5,-5,90
335,190,-5,-5,90
340,195,-5,-5,90
345,200,-5,-5,90
350,205,-5,-5,90
355,210,-5,-5,90
360,215,-5,-5,90
365,220,-5,-5,90
370,225,-5,-5,90
375,230,-5,-5,90
380,235,-5,-5,90
385,240,-5,-5,90
390,245,-5,-5,90
395,250,-5,-5,90
400,255,-5,-5,90
405,260,-5,-5,90
410,265,-5,-5,90
415,270,-5,-5,90
420,275,-5,-5,90
425,280,-5,-5,90
430,285,-5,-5,90
435,290,-5,-5,90
440,295,-5,-5,90
445,300,-5,-5,90
450,305,-5,-5,90
455,310,-5,-5,90
460,315,-5,-5,90
465,320,-5,-5,90
470,325,-5,-5,90
475,330,-5,-5,90
480,335,-5,-5,90
485,340,-5,-5,90
490,345,-5,-5,90
495,350,-5,-5,90
500,355,-5,-5,90
505,360,-5,-5,90
510,365,-5,-5,90
515,370,-5,-5,90
520,375,-5,-5,90
525,380,-5,-5,90
530,385,-5,-5,90
535,390,-5,-5,90
540,395,-5,-5,90
545,400,-5,-5,90
550,405,-5,-5,90
555,410,-5,-5,90
560,415,-5,-5,90
565,420,-5,-5,90
570,425,-5,-5,90
575,430,-5,-5,90
580,435,-5,-5,90
585,440,-5,-5,90
590,445,-5,-5,90
595,450,-5,-5,90
600,455,-5,-5,90
605,460,-5,-5,90
610,465,-5,-5,90
615,460,-5,5,90
620,455,-5,5,90
625,450,-5,5,90
630,445,-5,5,90
635,440,-5,5,90
640,435,-5,5,90
645,430,-5,5,90
650,425,-5,5,90
655,420,-5,5,90
660,415,-5,5,90
665,410,-5,5,90
670,405,-5,5,90
675,400,-5,5,90
680,395,-5,5,90
685,390,-5,5,90
690,385,-5,5,90
695,380,-5,5,90
700,375,-5,5,90
705,370,-5,5,90
710,365,-5,5,90
715,360,-5,5,90
720,355,-5,5,90
725,350,-5,5,90
730,345,-5,5,90
735,340,-5,5,90
740,335,-5,5,90
745,330,-5,5,90
750,325,-5,5,90
755,320,-5,5,90
760,315,-5,5,90
765,310,-5,5,90
770,305,-5,5,90
775,300,-5,5,90
780,295,-5,5,90
785,290,-5,5,90
790,285,-5,5,90
795,280,-5,5,90
800,275,-5,5,90
805,270,-5,5,90
810,265,-5,5,90
815,260,-5,5,90
820,255,-5,5,90
825,250,-5,5,90
830,245,-5,5,90
835,240,-5,5,90
840,235,-5,5,90
845,230,-5,5,90
850,225,-5,5,90
855,220,-5,5,90
860,215,-5,5,90
865,210,-5,5,90
870,205,-5,5,90
875,200,-5,5,90
880,195,-5,5,90
885,190,-5,5,90
890,185,-5,5,90
895,180,-5,5,90
900,175,-5,5,90
905,170,-5,5,90
910,165,-5,5,90
915,160,-5,5,90
920,155,-5,5,90
925,150,-5,5,90
930,145,-5,5,90
935,140,-5,5,90
940,135,-5,5,90
945,130,-5,5,90
950,125,-5,5,90
955,120,-5,5,90
960,115,-5,5,90
960,105,5,5,90
